num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2024S021038;30/06/2024;10:30:00;AUTOV. M-30, 29XC63;29XC63;8;FUENCARRAL-EL PARDO;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;440341;4481539;N;NULL
2024S021039;30/06/2024;11:45:00;CALL. JOSE MARIA MORELOS, 8;8;16;HORTALEZA;Alcance;Nublado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;444940;4480107;N;NULL
2024S021039;30/06/2024;11:45:00;CALL. JOSE MARIA MORELOS, 8;8;16;HORTALEZA;Alcance;Nublado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;444940;4480107;N;NULL
2024S021040;28/06/2024;20:30:00;CALL. AVE MARIA, 8;8;1;CENTRO;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;De 40 a 44 años;Hombre;NULL;NULL;440584;4473691;N;NULL
2024S021043;30/06/2024;14:20:00;CALL. MENORCA, 7;7;3;RETIRO;Choque contra obstáculo fijo;NULL;Turismo;Conductor;De 30 a 34 años;Mujer;NULL;NULL;442456;4474542;N;NULL
2024S021043;30/06/2024;14:20:00;CALL. MENORCA, 7;7;3;RETIRO;Choque contra obstáculo fijo;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;442456;4474542;N;NULL
2024S021044;29/06/2024;20:13:00;CALL. NUESTRA SEÑORA DE VALVERDE, 6;6;8;FUENCARRAL-EL PARDO;Alcance;NULL;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;441796;4482644;N;NULL
2024S021044;29/06/2024;20:13:00;CALL. NUESTRA SEÑORA DE VALVERDE, 6;6;8;FUENCARRAL-EL PARDO;Alcance;NULL;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;441796;4482644;N;NULL
2024S021045;30/06/2024;16:30:00;CALL. SATURNINO TEJERA / CALL. MONSEÑOR OSCAR ROMERO;2;11;CARABANCHEL;Vuelco;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;436749;4470496;N;1
2024S021045;30/06/2024;16:30:00;CALL. SATURNINO TEJERA / CALL. MONSEÑOR OSCAR ROMERO;2;11;CARABANCHEL;Vuelco;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;436749;4470496;N;NULL
2024S021045;30/06/2024;16:30:00;CALL. SATURNINO TEJERA / CALL. MONSEÑOR OSCAR ROMERO;2;11;CARABANCHEL;Vuelco;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;436749;4470496;N;NULL
2024S021046;30/06/2024;15:20:00;AUTOV. M-30, 12XL60;12XL60;12;USERA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;441414;4470411;S;NULL
2024S021047;29/06/2024;12:15:00;GTA. ERMITA DE LA VIRGEN DE LA SOLEDAD - ACCESO M-11;0;21;BARAJAS;Alcance;NULL;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;450691;4479828;N;NULL
2024S021047;29/06/2024;12:15:00;GTA. ERMITA DE LA VIRGEN DE LA SOLEDAD - ACCESO M-11;0;21;BARAJAS;Alcance;NULL;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;450691;4479828;N;NULL
2024S021047;29/06/2024;12:15:00;GTA. ERMITA DE LA VIRGEN DE LA SOLEDAD - ACCESO M-11;0;21;BARAJAS;Alcance;NULL;Turismo;Pasajero;De 45 a 49 años;Hombre;NULL;NULL;450691;4479828;N;NULL
2024S021047;29/06/2024;12:15:00;GTA. ERMITA DE LA VIRGEN DE LA SOLEDAD - ACCESO M-11;0;21;BARAJAS;Alcance;NULL;Turismo;Pasajero;De 45 a 49 años;Mujer;NULL;NULL;450691;4479828;N;NULL
2024S021048;30/06/2024;15:35:00;CALL. SAN ROMUALDO, 34;34;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Mujer;1;Atención en urgencias sin posterior ingreso;447389;4476247;N;NULL
2024S021050;01/07/2024;9:16:00;CALL. JOSE PAULETE, 24;24;13;PUENTE DE VALLECAS;Atropello a persona;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;444459;4471583;N;NULL
2024S021050;01/07/2024;9:16:00;CALL. JOSE PAULETE, 24;24;13;PUENTE DE VALLECAS;Atropello a persona;Despejado;Turismo;Peatón;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;444459;4471583;N;NULL
2024S021051;30/06/2024;16:55:00;CALL. ALCALA / CALL. HERMANOS GOMEZ;294;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;444840;4475993;N;NULL
2024S021051;30/06/2024;16:55:00;CALL. ALCALA / CALL. HERMANOS GOMEZ;294;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;444840;4475993;N;NULL
2024S021051;30/06/2024;16:55:00;CALL. ALCALA / CALL. HERMANOS GOMEZ;294;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 21 a 24 años;Mujer;NULL;NULL;444840;4475993;N;NULL
2024S021051;30/06/2024;16:55:00;CALL. ALCALA / CALL. HERMANOS GOMEZ;294;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 21 a 24 años;Mujer;NULL;NULL;444840;4475993;N;NULL
2024S021051;30/06/2024;16:55:00;CALL. ALCALA / CALL. HERMANOS GOMEZ;294;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 21 a 24 años;Mujer;NULL;NULL;444840;4475993;N;NULL
2024S021051;30/06/2024;16:55:00;CALL. ALCALA / CALL. HERMANOS GOMEZ;294;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;NULL;NULL;444840;4475993;N;NULL
2024S021052;30/06/2024;17:53:00;AVDA. MANZANARES, 210;210;12;USERA;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Mujer;2;Ingreso inferior o igual a 24 horas;440551;4471391;N;NULL
2024S021053;30/06/2024;18:28:00;CALL. PRINCIPE DE VERGARA / PLAZA. REPUBLICA DOMINICANA;268;5;CHAMARTÍN;Alcance;Despejado;Furgoneta;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;442616;4478820;N;NULL
2024S021053;30/06/2024;18:28:00;CALL. PRINCIPE DE VERGARA / PLAZA. REPUBLICA DOMINICANA;268;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;442616;4478820;N;NULL
2024S021053;30/06/2024;18:28:00;CALL. PRINCIPE DE VERGARA / PLAZA. REPUBLICA DOMINICANA;268;5;CHAMARTÍN;Alcance;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;NULL;NULL;442616;4478820;N;NULL
2024S021053;30/06/2024;18:28:00;CALL. PRINCIPE DE VERGARA / PLAZA. REPUBLICA DOMINICANA;268;5;CHAMARTÍN;Alcance;Despejado;Turismo;Pasajero;De 35 a 39 años;Hombre;NULL;NULL;442616;4478820;N;NULL
2024S021055;29/06/2024;22:30:00;PLAZA. SANTA MARIA SOLEDAD TORRES ACOSTA, 4;4;1;CENTRO;Choque contra obstáculo fijo;NULL;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;440172;4474787;N;NULL
2024S021056;30/06/2024;20:10:00;CALL. JAVIER DE MIGUEL / CALL. PUERTO DE VELATE;111;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;444326;4470693;N;NULL
2024S021057;30/06/2024;20:15:00;CALL. JULIAN CAMARILLO, 39;39;20;SAN BLAS-CANILLEJAS;Colisión lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;447009;4476322;N;NULL
2024S021057;30/06/2024;20:15:00;CALL. JULIAN CAMARILLO, 39;39;20;SAN BLAS-CANILLEJAS;Colisión lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;447009;4476322;N;NULL
2024S021058;30/06/2024;20:30:00;CALL. LOPE DE HARO, 34;34;6;TETUÁN;Caída;Despejado;Ciclomotor;Conductor;De 35 a 39 años;Mujer;1;Atención en urgencias sin posterior ingreso;440271;4478674;N;NULL
2024S021059;30/06/2024;20:35:00;CALL. GAZTAMBIDE, 45;45;7;CHAMBERÍ;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;439312;4476269;N;NULL
2024S021059;30/06/2024;20:35:00;CALL. GAZTAMBIDE, 45;45;7;CHAMBERÍ;Alcance;Despejado;VMU eléctrico;Conductor;De 21 a 24 años;Mujer;1;Atención en urgencias sin posterior ingreso;439312;4476269;N;NULL
2024S021061;30/06/2024;20:35:00;CALL. MATILDE HERNANDEZ,FRENTE AL Nº 88 JUNTO A C/RAMÓN SAINZ;88;11;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;437450;4470959;N;NULL
2024S021061;30/06/2024;20:35:00;CALL. MATILDE HERNANDEZ,FRENTE AL Nº 88 JUNTO A C/RAMÓN SAINZ;88;11;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 55 a 59 años;Mujer;NULL;NULL;437450;4470959;N;NULL
2024S021063;30/06/2024;18:00:00;CALL. CIUDADANIA / CALL. TERTULIA;2;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;NULL;NULL;441184;4467606;N;NULL
2024S021063;30/06/2024;18:00:00;CALL. CIUDADANIA / CALL. TERTULIA;2;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;441184;4467606;N;NULL
2024S021064;30/06/2024;20:15:00;CALL. REDECILLA DEL CAMINO / CALL. VILORIA DE LA RIOJA;1;8;FUENCARRAL-EL PARDO;Alcance;NULL;Camión rígido;Conductor;Desconocido;Desconocido;NULL;NULL;443268;4484131;N;NULL
2024S021064;30/06/2024;20:15:00;CALL. REDECILLA DEL CAMINO / CALL. VILORIA DE LA RIOJA;1;8;FUENCARRAL-EL PARDO;Alcance;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;443268;4484131;N;NULL
2024S021065;30/06/2024;6:50:00;CALL. GALILEO, 3;3;7;CHAMBERÍ;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 21 a 24 años;Mujer;NULL;NULL;439735;4475770;N;NULL
2024S021065;30/06/2024;6:50:00;CALL. GALILEO, 3;3;7;CHAMBERÍ;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;439735;4475770;N;NULL
2024S021065;30/06/2024;6:50:00;CALL. GALILEO, 3;3;7;CHAMBERÍ;Colisión fronto-lateral;Nublado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439735;4475770;N;NULL
2024S021067;30/06/2024;21:15:00;AVDA. MEDITERRANEO, 55;55;3;RETIRO;Atropello a persona;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;443350;4473099;N;NULL
2024S021067;30/06/2024;21:15:00;AVDA. MEDITERRANEO, 55;55;3;RETIRO;Atropello a persona;Despejado;Turismo;Pasajero;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;443350;4473099;N;NULL
2024S021067;30/06/2024;21:15:00;AVDA. MEDITERRANEO, 55;55;3;RETIRO;Atropello a persona;Despejado;Turismo;Pasajero;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;443350;4473099;N;NULL
2024S021067;30/06/2024;21:15:00;AVDA. MEDITERRANEO, 55;55;3;RETIRO;Atropello a persona;Despejado;Turismo;Peatón;De 50 a 54 años;Hombre;1;Atención en urgencias sin posterior ingreso;443350;4473099;N;NULL
2024S021068;30/06/2024;20:35:00;CALL. PASTOR MURIEL / CALL. SEPULVEDA;4;10;LATINA;Caída;Despejado;Ciclomotor;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;437809;4472960;N;NULL
2024S021068;30/06/2024;20:35:00;CALL. PASTOR MURIEL / CALL. SEPULVEDA;4;10;LATINA;Caída;Despejado;Ciclomotor;Pasajero;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;437809;4472960;N;NULL
2024S021069;30/06/2024;22:50:00;AVDA. ALBERTO ALCOCER, 29;29;5;CHAMARTÍN;Alcance;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442062;4478897;N;NULL
2024S021069;30/06/2024;22:50:00;AVDA. ALBERTO ALCOCER, 29;29;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;442062;4478897;N;NULL
2024S021070;30/06/2024;23:25:00;CALL. GONZALEZ DAVILA / CTRA. VILLAVERDE A VALLECAS;1;18;VILLA DE VALLECAS;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Hombre;NULL;NULL;445858;4469399;N;NULL
2024S021070;30/06/2024;23:25:00;CALL. GONZALEZ DAVILA / CTRA. VILLAVERDE A VALLECAS;1;18;VILLA DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;445858;4469399;N;NULL
2024S021071;30/06/2024;22:10:00;AUTOV. M-30, 09NC50;09NC50;3;RETIRO;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 21 a 24 años;Hombre;2;Ingreso inferior o igual a 24 horas;443420;4472735;N;NULL
2024S021071;30/06/2024;22:10:00;AUTOV. M-30, 09NC50;09NC50;3;RETIRO;Colisión lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;443420;4472735;N;NULL
2024S021072;30/06/2024;22:35:00;CALL. DUQUE DE SESTO, 50;50;4;SALAMANCA;Colisión múltiple;Despejado;Furgoneta;Conductor;Desconocido;Desconocido;NULL;NULL;442898;4474854;N;NULL
2024S021072;30/06/2024;22:35:00;CALL. DUQUE DE SESTO, 50;50;4;SALAMANCA;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;442898;4474854;N;NULL
2024S021072;30/06/2024;22:35:00;CALL. DUQUE DE SESTO, 50;50;4;SALAMANCA;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;442898;4474854;N;NULL
2024S021072;30/06/2024;22:35:00;CALL. DUQUE DE SESTO, 50;50;4;SALAMANCA;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;442898;4474854;N;NULL
2024S021072;30/06/2024;22:35:00;CALL. DUQUE DE SESTO, 50;50;4;SALAMANCA;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;14;Sin asistencia sanitaria;442898;4474854;N;NULL
2024S021074;01/07/2024;0:45:00;AVDA. AMERICA / CALL. FRANCISCO SILVELA;1;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;442542;4476553;N;NULL
2024S021074;01/07/2024;0:45:00;AVDA. AMERICA / CALL. FRANCISCO SILVELA;1;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;442542;4476553;N;NULL
2024S021074;01/07/2024;0:45:00;AVDA. AMERICA / CALL. FRANCISCO SILVELA;1;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;442542;4476553;N;NULL
2024S021074;01/07/2024;0:45:00;AVDA. AMERICA / CALL. FRANCISCO SILVELA;1;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;VMU eléctrico;Conductor;De 35 a 39 años;Mujer;2;Ingreso inferior o igual a 24 horas;442542;4476553;N;NULL
2024S021075;01/07/2024;0:15:00;PASEO. SANTA MARIA DE LA CABEZA / Entrada tunel A42-Toledo;13;2;ARGANZUELA;Caída;Despejado;Motocicleta > 125cc;Conductor;De 45 a 49 años;Hombre;2;Ingreso inferior o igual a 24 horas;441053;4473063;N;NULL
2024S021076;01/07/2024;1:45:00;TRVA. FELIPE DE DIEGO / CALL. VENTA DE LA HIGUERA;3;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443642;4470106;N;NULL
2024S021076;01/07/2024;1:45:00;TRVA. FELIPE DE DIEGO / CALL. VENTA DE LA HIGUERA;3;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;443642;4470106;N;1
2024S021076;01/07/2024;1:45:00;TRVA. FELIPE DE DIEGO / CALL. VENTA DE LA HIGUERA;3;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 21 a 24 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;443642;4470106;N;NULL
2024S021076;01/07/2024;1:45:00;TRVA. FELIPE DE DIEGO / CALL. VENTA DE LA HIGUERA;3;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 21 a 24 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;443642;4470106;N;NULL
2024S021076;01/07/2024;1:45:00;TRVA. FELIPE DE DIEGO / CALL. VENTA DE LA HIGUERA;3;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 35 a 39 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;443642;4470106;N;NULL
2024S021076;01/07/2024;1:45:00;TRVA. FELIPE DE DIEGO / CALL. VENTA DE LA HIGUERA;3;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;443642;4470106;N;NULL
2024S021077;01/07/2024;2:00:00;CALL. AUGUSTOBRIGA / CALL. MARIA BARRIENTOS;13;17;VILLAVERDE;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;441755;4467417;N;NULL
2024S021077;01/07/2024;2:00:00;CALL. AUGUSTOBRIGA / CALL. MARIA BARRIENTOS;13;17;VILLAVERDE;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441755;4467417;N;NULL
2024S021077;01/07/2024;2:00:00;CALL. AUGUSTOBRIGA / CALL. MARIA BARRIENTOS;13;17;VILLAVERDE;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441755;4467417;N;NULL
2024S021078;30/06/2024;22:50:00;AUTOV. M-30 / AUTOV. A-6;22RZ60;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;436972;4478303;N;NULL
2024S021078;30/06/2024;22:50:00;AUTOV. M-30 / AUTOV. A-6;22RZ60;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;436972;4478303;N;NULL
2024S021080;01/07/2024;0:15:00;CALL. PRINCESA, 26;26;1;CENTRO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 70 a 74 años;Hombre;NULL;NULL;439430;4475474;N;NULL
2024S021082;30/06/2024;22:45:00;CALL. MENDEZ ALVARO / AVDA. ENTREVIAS;97;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;442678;4471446;N;NULL
2024S021082;30/06/2024;22:45:00;CALL. MENDEZ ALVARO / AVDA. ENTREVIAS;97;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442678;4471446;N;NULL
2024S021084;27/06/2024;12:30:00;CALL. TOLEDO, 19;19;1;CENTRO;Choque contra obstáculo fijo;Despejado;Camión rígido;Conductor;De 30 a 34 años;Hombre;NULL;NULL;439976;4473969;N;NULL
2024S021085;01/07/2024;6:15:00;AVDA. CERRO DE LOS ANGELES / CALL. MARINA VEGA;20;12;USERA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439476;4470191;N;NULL
2024S021085;01/07/2024;6:15:00;AVDA. CERRO DE LOS ANGELES / CALL. MARINA VEGA;20;12;USERA;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439476;4470191;N;NULL
2024S021086;01/07/2024;8:20:00;PLAZA. INDEPENDENCIA, 6;6;4;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;441645;4474621;N;NULL
2024S021086;01/07/2024;8:20:00;PLAZA. INDEPENDENCIA, 6;6;4;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441645;4474621;N;NULL
2024S021087;01/07/2024;9:00:00;CALL. EUGENIA DE MONTIJO / AVDA. POBLADOS;86;11;CARABANCHEL;Colisión lateral;Despejado;Autobús articulado;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;436299;4469780;N;NULL
2024S021087;01/07/2024;9:00:00;CALL. EUGENIA DE MONTIJO / AVDA. POBLADOS;86;11;CARABANCHEL;Colisión lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;436299;4469780;N;NULL
2024S021088;01/07/2024;9:00:00;CALL. PADRE CLARET / CALL. PADRE CLARET;38;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;NULL;NULL;443576;4478162;N;NULL
2024S021088;01/07/2024;9:00:00;CALL. PADRE CLARET / CALL. PADRE CLARET;38;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;Más de 74 años;Hombre;NULL;NULL;443576;4478162;N;NULL
2024S021090;01/07/2024;8:10:00;CALL. CASALARREINA / CALL. GALLO;45;19;VICÁLVARO;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 60 a 64 años;Hombre;2;Ingreso inferior o igual a 24 horas;447689;4473069;N;NULL
2024S021090;01/07/2024;8:10:00;CALL. CASALARREINA / CALL. GALLO;45;19;VICÁLVARO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;447689;4473069;N;NULL
2024S021090;01/07/2024;8:10:00;CALL. CASALARREINA / CALL. GALLO;45;19;VICÁLVARO;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;447689;4473069;N;NULL
2024S021091;01/07/2024;9:25:00;CALL. ALCALA, 461;461;20;SAN BLAS-CANILLEJAS;Colisión lateral;Despejado;Ciclomotor;Conductor;De 21 a 24 años;Hombre;NULL;NULL;446241;4476684;N;NULL
2024S021091;01/07/2024;9:25:00;CALL. ALCALA, 461;461;20;SAN BLAS-CANILLEJAS;Colisión lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;446241;4476684;N;NULL
2024S021092;01/07/2024;8:45:00;CALL. MAGACELA / AVDA. OROVILLA;1;12;USERA;Colisión lateral;Despejado;Tractocamión;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;441149;4468773;N;NULL
2024S021092;01/07/2024;8:45:00;CALL. MAGACELA / AVDA. OROVILLA;1;12;USERA;Colisión lateral;Despejado;Turismo;Conductor;De 65 a 69 años;Mujer;1;Atención en urgencias sin posterior ingreso;441149;4468773;N;NULL
2024S021092;01/07/2024;8:45:00;CALL. MAGACELA / AVDA. OROVILLA;1;12;USERA;Colisión lateral;Despejado;Turismo;Pasajero;De 50 a 54 años;Mujer;1;Atención en urgencias sin posterior ingreso;441149;4468773;N;NULL
2024S021092;01/07/2024;8:45:00;CALL. MAGACELA / AVDA. OROVILLA;1;12;USERA;Colisión lateral;Despejado;Turismo;Pasajero;De 60 a 64 años;Mujer;1;Atención en urgencias sin posterior ingreso;441149;4468773;N;NULL
2024S021093;01/07/2024;7:40:00;CMNO. VALDERRIBAS / AVDA. PEÑA PRIETA;12;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;443482;4472457;N;NULL
2024S021093;01/07/2024;7:40:00;CMNO. VALDERRIBAS / AVDA. PEÑA PRIETA;12;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;443482;4472457;N;NULL
2024S021093;01/07/2024;7:40:00;CMNO. VALDERRIBAS / AVDA. PEÑA PRIETA;12;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 35 a 39 años;Mujer;NULL;NULL;443482;4472457;N;NULL
2024S021093;01/07/2024;7:40:00;CMNO. VALDERRIBAS / AVDA. PEÑA PRIETA;12;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 60 a 64 años;Mujer;NULL;NULL;443482;4472457;N;NULL
2024S021094;01/07/2024;10:45:00;PLAZA. CUZCO / AVDA. ALBERTO ALCOCER;0;5;CHAMARTÍN;Colisión lateral;Despejado;Furgoneta;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441507;4478881;N;NULL
2024S021094;01/07/2024;10:45:00;PLAZA. CUZCO / AVDA. ALBERTO ALCOCER;0;5;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441507;4478881;N;NULL
2024S021094;01/07/2024;10:45:00;PLAZA. CUZCO / AVDA. ALBERTO ALCOCER;0;5;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Pasajero;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;441507;4478881;N;NULL
2024S021095;01/07/2024;8:50:00;CALL. ANTONIO LOPEZ, 204;204;12;USERA;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 55 a 59 años;Hombre;NULL;NULL;440760;4470933;N;NULL
2024S021095;01/07/2024;8:50:00;CALL. ANTONIO LOPEZ, 204;204;12;USERA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Mujer;NULL;NULL;440760;4470933;N;NULL
2024S021095;01/07/2024;8:50:00;CALL. ANTONIO LOPEZ, 204;204;12;USERA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 65 a 69 años;Mujer;14;Sin asistencia sanitaria;440760;4470933;N;NULL
